Protocol,Pool Address,Asset,APY,Base APY,Reward APY,TVL ($),Reward Tokens,APY (1D),APY (7D),APY (30D),Image,App Link
raydium-amm,66AXmqyLVrAf96U3Mhn7hL2BzjPBWr9EpE4ryU9GArhT,EDEL-USDC,42.58,42.58,0.0,11036,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
raydium-amm,7GTvjxgSWBiRHzYBYMyACGu5UCZsJGDMRyT2uceetNx6,XMR-USDC,51.9,51.9,0.0,11032,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
orca-dex,,USBD-USDC,0.23431,0.23431,0.0,11025,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
raydium-amm,5hz7B3Cw9pqAaqLfoik6WTUk4gVfBvJuCJ2ogUXcYatK,WSOL-MANSION,2.91,2.91,0.0,11008,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
orca-dex,,USDT-MOPH,0.00066,0.00066,0.0,10992,,0.0,0.00065,0.0,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
orca-dex,,TSDE-USDT,0.00348,0.00348,0.0,10990,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
orca-dex,,USDT-EPIK,1.82499,1.82499,0.0,10985,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
orca-dex,,USDC-PETS,0.0,0.0,0.0,10979,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
raydium-amm,BKEpuiM7jQEnGoc9WxNGrtYqDA8S44S4jNQUsqUZkahj,WSOL-COCORO,5.27,5.27,0.0,10962,,-23.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
orca-dex,,HYPE-ZEC,110.06732,110.06732,0.0,10955,,1.3407,-14.86495,0.0,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
orca-dex,,XSGD-USDC,1.67611,1.67611,0.0,10952,,-1.4283,-0.38581,-92.22108,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
raydium-amm,63n6gDx5gQJtiCUgHr95iyYb3fURqW1i75QDKQJqsvZH,CRUNCH-WSOL,3.81,3.81,0.0,10951,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
orca-dex,,SOL-MPSOL,0.02657,0.02657,0.0,10950,,0.02657,-0.12841,0.02657,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
raydium-amm,Aqz3LGcEMA9BXGTzDYgGyXjZUxLEsTKsHS1x5QG3p9CC,WSOL-WOOV,413.24,413.24,0.0,10941,,318.87,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
orca-dex,,ZBCN-COINOMI,5.43575,5.43575,0.0,10919,,1.72643,3.36444,1.52949,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
orca-dex,,RAT-USDC,0.0,0.0,0.0,10909,,0.0,-10.31306,0.0,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
raydium-amm,7RqZrULVeiaAhyvv1LehwupHxBKES2i5BzFiiigWB2cJ,BOBA-WSOL,5.58,5.58,0.0,10907,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
raydium-amm,ChGRs3mJatAuhxAe5AgpQmcP8PtH6zJqUrcz5dgGe3X2,WSOL-ELIZAOS,136.27,136.27,0.0,10899,,0.0,79.46,-816.56,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
orca-dex,,SOL-USDT,1.36624,1.36624,0.0,10884,,0.64603,-7.76245,-7.60361,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
raydium-amm,HYkBQycRMD5N5MwhEEk8ZDTCnYXXoHakM73tskhQ6SJ7,HTXHUOBI-USDT,4.02,4.02,0.0,10882,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
raydium-amm,8tNKCdX94EL3sJYSWRsw1i858axEk3V8EPsxffGEMZDn,WSOL-PATRIOTX,3.85,3.85,0.0,10882,,0.0,0.01,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
orca-dex,,HNT-PYTH,21.18471,21.18471,0.0,10864,,-9.8508,-3.01786,-193.35024,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
raydium-amm,2CNtG54L128zvfq9xqE3gdHLKWUEKJbq1mRVDpCSdgBs,WSOL-旺旺,55.84,55.84,0.0,10860,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
kamino-liquidity,,KMNO-MSOL,0.0,0.0,0.0,10849,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/kamino-liquidity,https://kamino.com/liquidity
raydium-amm,CnYsejukw7r3G4Qh5t5ZwMPkSVrM8vLE2QZwiAseJcmY,WSOL-RPEPE,4.75,4.75,0.0,10844,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
orca-dex,,MINI-COINOMI,0.30408,0.30408,0.0,10834,,-1.04781,-1.26003,-4.85877,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
orca-dex,,GLDX-XAUT0,0.28738,0.28738,0.0,10817,,-0.41574,0.24691,0.28738,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
raydium-amm,ARDuubSEPnE8uvg3GKsfSRrPHwdaX1pzYQXF3aWy11Bn,WSOL-RUDOLPH,5.47,5.47,0.0,10795,,-0.48,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
raydium-amm,ApRyaGRnRcAZm2giQ8PKySM57byFm95YwdX1z5W9sNPz,WSOL-X,5.66,5.66,0.0,10793,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
orca-dex,,GBDP-USDT,0.03491,0.03491,0.0,10790,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
raydium-amm,wSMPrmLXoq7fNo6C1e53qXnVyXR3G7rhEovx7WYzhB8,TROLL-WSOL,4.96,4.96,0.0,10788,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
kamino-liquidity,,RNDR-USDC,0.0,0.0,0.0,10788,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/kamino-liquidity,https://kamino.com/liquidity
save,,USDT,0.0,0.0,0.0,10786,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/save,https://www.save.finance/
orca-dex,,FOMO-USDC,10.47024,10.47024,0.0,10776,,0.0,9e-05,0.0,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
raydium-amm,B4qjzQ5gt8YL8EyoDoM1z2xnMAQCDQ2udYxUCTzxKVBC,AART-WSOL,4.45,4.45,0.0,10765,,0.0,-1.56,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
raydium-amm,7F4u5Q992F3aSuVdmJCHSbx5TZHAwBxmco7ik9KSyAxB,WSOL-LOCKEDIN,5.34,5.34,0.0,10761,,-6.46,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
orca-dex,,OKUU-USDT,0.07533,0.07533,0.0,10748,,0.07533,0.0,0.0,https://icons.llamao.fi/icons/protocols/orca-dex,https://www.orca.so
raydium-amm,7A29D92JLBG5qPst9fmshVzeF52Q5q7J3HUYw12ycSVw,WSOL-ᓚᘏᗢ,4.97,4.97,0.0,10746,,-2.98,-0.52,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
raydium-amm,8mWzjugEVUXjrUWpaMudzm8fTi8SkbUMkv88xqN8skDf,WSOL-SNOWDEN,3.06,3.06,0.0,10735,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
raydium-amm,3uEnNm4MWnrRDaGxDEp5R8Jidmv98LX46PdsibuKXYRm,WSOL-RIFT,371.8,371.8,0.0,10734,,0.0,0.0,0.0,https://icons.llamao.fi/icons/protocols/raydium,https://raydium.io
